Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
3,1673791142375,15/01/2023 13:59:02,1673791142256,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ1-quantised,3
4,1673791142375,15/01/2023 13:59:02,1673791142256,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ2,Often
5,1673791142375,15/01/2023 13:59:02,1673791142256,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ2-quantised,4
6,1673791142375,15/01/2023 13:59:02,1673791142256,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ3,Often
7,1673791142375,15/01/2023 13:59:02,1673791142256,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ3-quantised,4
8,1673791142375,15/01/2023 13:59:02,1673791142257,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ4,Sometimes
9,1673791142375,15/01/2023 13:59:02,1673791142257,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ4-quantised,3
10,1673791142375,15/01/2023 13:59:02,1673791142257,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ5,Often
11,1673791142375,15/01/2023 13:59:02,1673791142257,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ5-quantised,4
12,1673791142375,15/01/2023 13:59:02,1673791142258,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ6,Always
13,1673791142375,15/01/2023 13:59:02,1673791142258,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ6-quantised,5
14,1673791142375,15/01/2023 13:59:02,1673791142258,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ7,Sometimes
15,1673791142375,15/01/2023 13:59:02,1673791142258,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ7-quantised,3
16,1673791142375,15/01/2023 13:59:02,1673791142258,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ8,Often
17,1673791142375,15/01/2023 13:59:02,1673791142259,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ8-quantised,4
18,1673791142375,15/01/2023 13:59:02,1673791142259,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ9,Always
19,1673791142375,15/01/2023 13:59:02,1673791142259,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ9-quantised,5
20,1673791142375,15/01/2023 13:59:02,1673791142260,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ10,Sometimes
21,1673791142375,15/01/2023 13:59:02,1673791142260,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ10-quantised,3
22,1673791142375,15/01/2023 13:59:02,1673791142260,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ11,Sometimes
23,1673791142424,15/01/2023 13:59:02,1673791142260,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ11-quantised,3
24,1673791142424,15/01/2023 13:59:02,1673791142261,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ12,Sometimes
25,1673791142424,15/01/2023 13:59:02,1673791142261,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ12-quantised,3
26,1673791142424,15/01/2023 13:59:02,1673791142262,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ13,Often
27,1673791142424,15/01/2023 13:59:02,1673791142262,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ13-quantised,4
28,1673791142424,15/01/2023 13:59:02,1673791142262,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ14,Never
29,1673791142424,15/01/2023 13:59:02,1673791142262,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ14-quantised,1
30,1673791142424,15/01/2023 13:59:02,1673791142263,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ15,Rarely
31,1673791142424,15/01/2023 13:59:02,1673791142264,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ15-quantised,2
32,1673791142424,15/01/2023 13:59:02,1673791142264,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ16,Often
33,1673791142424,15/01/2023 13:59:02,1673791142264,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ16-quantised,4
34,1673791142424,15/01/2023 13:59:02,1673791142265,0,15/01/2023 13:59:02,100427,13,questionnaire-ab2a,,26397593,A296,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,106006
1,1673794115273,15/01/2023 14:48:35,1673794115191,0,15/01/2023 14:48:35,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1873x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1673794189657,15/01/2023 14:49:49,1673794189625,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ1,Sometimes
3,1673794189718,15/01/2023 14:49:49,1673794189626,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ1-quantised,3
4,1673794189718,15/01/2023 14:49:49,1673794189627,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ2,Rarely
5,1673794189718,15/01/2023 14:49:49,1673794189627,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ2-quantised,2
6,1673794189718,15/01/2023 14:49:49,1673794189627,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ3,Always
7,1673794189718,15/01/2023 14:49:49,1673794189627,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ3-quantised,5
8,1673794189718,15/01/2023 14:49:49,1673794189627,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ4,Never
9,1673794189718,15/01/2023 14:49:49,1673794189627,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ4-quantised,1
10,1673794189718,15/01/2023 14:49:49,1673794189628,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ5,Always
11,1673794189718,15/01/2023 14:49:49,1673794189628,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ5-quantised,5
12,1673794189718,15/01/2023 14:49:49,1673794189629,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ6,Always
13,1673794189718,15/01/2023 14:49:49,1673794189629,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ6-quantised,5
14,1673794189718,15/01/2023 14:49:49,1673794189629,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ7,Rarely
15,1673794189718,15/01/2023 14:49:49,1673794189629,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ7-quantised,2
16,1673794189718,15/01/2023 14:49:49,1673794189629,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ8,Often
17,1673794189718,15/01/2023 14:49:49,1673794189629,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ8-quantised,4
18,1673794189718,15/01/2023 14:49:49,1673794189630,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ9,Always
19,1673794189718,15/01/2023 14:49:49,1673794189630,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ9-quantised,5
20,1673794189718,15/01/2023 14:49:49,1673794189630,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ10,Sometimes
21,1673794189718,15/01/2023 14:49:49,1673794189630,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ10-quantised,3
22,1673794189718,15/01/2023 14:49:49,1673794189631,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ11,Sometimes
23,1673794189780,15/01/2023 14:49:49,1673794189631,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ11-quantised,3
24,1673794189780,15/01/2023 14:49:49,1673794189631,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ12,Never
25,1673794189780,15/01/2023 14:49:49,1673794189631,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ12-quantised,1
26,1673794189780,15/01/2023 14:49:49,1673794189632,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ13,Often
27,1673794189780,15/01/2023 14:49:49,1673794189632,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ13-quantised,4
28,1673794189780,15/01/2023 14:49:49,1673794189632,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ14,Never
29,1673794189780,15/01/2023 14:49:49,1673794189632,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ14-quantised,1
30,1673794189780,15/01/2023 14:49:49,1673794189633,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ15,Never
31,1673794189780,15/01/2023 14:49:49,1673794189633,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ15-quantised,1
32,1673794189780,15/01/2023 14:49:49,1673794189634,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ16,Always
33,1673794189780,15/01/2023 14:49:49,1673794189634,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,TEQ16-quantised,5
34,1673794189780,15/01/2023 14:49:49,1673794189634,0,15/01/2023 14:49:49,100427,13,questionnaire-ab2a,,26398156,A569,7790690,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,74443
1,1673960709306,17/01/2023 13:05:09,1673960709295,0,17/01/2023 13:05:09,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1673960778348,17/01/2023 13:06:18,1673960778333,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ1,Often
3,1673960778396,17/01/2023 13:06:18,1673960778334,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ1-quantised,4
4,1673960778396,17/01/2023 13:06:18,1673960778334,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ2,Sometimes
5,1673960778396,17/01/2023 13:06:18,1673960778335,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ2-quantised,3
6,1673960778396,17/01/2023 13:06:18,1673960778335,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ3,Often
7,1673960778396,17/01/2023 13:06:18,1673960778335,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ3-quantised,4
8,1673960778396,17/01/2023 13:06:18,1673960778335,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ4,Rarely
9,1673960778396,17/01/2023 13:06:18,1673960778335,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ4-quantised,2
10,1673960778396,17/01/2023 13:06:18,1673960778335,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ5,Sometimes
11,1673960778396,17/01/2023 13:06:18,1673960778336,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ5-quantised,3
12,1673960778396,17/01/2023 13:06:18,1673960778336,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ6,Often
13,1673960778396,17/01/2023 13:06:18,1673960778336,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ6-quantised,4
14,1673960778396,17/01/2023 13:06:18,1673960778336,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ7,Sometimes
15,1673960778396,17/01/2023 13:06:18,1673960778336,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ7-quantised,3
16,1673960778396,17/01/2023 13:06:18,1673960778337,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ8,Often
17,1673960778396,17/01/2023 13:06:18,1673960778337,0,17/01/2023 13:06:18,100427,13,questionnaire-ab2a,,26434346,A937,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1856x969,,TEQ Self-reported empathy,10,,first_interoception,,AB,AB,accept,No,TEQ8-quantised,4
