Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
1,1674655302081,25/01/2023 14:01:42,1674655302011,0,25/01/2023 14:01:42,100427,13,questionnaire-2wou,,26637441,BLIND,7886055,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,BA,,,accept,No,BEGIN QUESTIONNAIRE,
2,1674655307162,25/01/2023 14:01:47,1674655307108,0,25/01/2023 14:01:47,100427,13,questionnaire-2wou,,26637441,BLIND,7886055,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.61,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,BA,,,accept,No,END QUESTIONNAIRE,5097
1,1674224447060,20/01/2023 14:20:47,1674224446858,0,20/01/2023 14:20:46,100427,13,questionnaire-2wou,,26517766,BLIND,7834935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1674224464131,20/01/2023 14:21:04,1674224463948,0,20/01/2023 14:21:03,100427,13,questionnaire-2wou,,26517766,BLIND,7834935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,17090
1,1674221558833,20/01/2023 13:32:38,1674221558858,0,20/01/2023 13:32:38,100427,13,questionnaire-2wou,,26516121,BLIND,7834079,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x968,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,BEGIN QUESTIONNAIRE,
2,1674221569380,20/01/2023 13:32:49,1674221569412,0,20/01/2023 13:32:49,100427,13,questionnaire-2wou,,26516121,BLIND,7834079,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x968,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,10554
1,1674144644254,19/01/2023 16:10:44,1674144644023,0,19/01/2023 16:10:44,100427,13,questionnaire-2wou,,26493491,BLIND,7823706,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,BEGIN QUESTIONNAIRE,
2,1674144653634,19/01/2023 16:10:53,1674144653436,0,19/01/2023 16:10:53,100427,13,questionnaire-2wou,,26493491,BLIND,7823706,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,END QUESTIONNAIRE,9413
1,1674142873561,19/01/2023 15:41:13,1674142873582,0,19/01/2023 15:41:13,100427,13,questionnaire-2wou,,26491782,BLIND,7823214,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1674142875195,19/01/2023 15:41:15,1674142875279,0,19/01/2023 15:41:15,100427,13,questionnaire-2wou,,26491782,BLIND,7823214,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,1697
